Removed Pin From Net: NetName=GND Pin=C4-2
Removed Pin From Net: NetName=GND Pin=C6-2
Removed Pin From Net: NetName=GND Pin=C8-1
Removed Pin From Net: NetName=VCC Pin=C8-2
Removed Pin From Net: NetName=GND Pin=C10-1
Removed Pin From Net: NetName=GND Pin=C12-1
Removed Pin From Net: NetName=VCC Pin=C12-2
Removed Pin From Net: NetName=NetC36_1 Pin=C38-2
Removed Pin From Net: NetName=NetC23_1 Pin=R13-1
Removed Pin From Net: NetName=GND Pin=R22-1
Removed Pin From Net: NetName=NetC28_1 Pin=R22-2
Removed Pin From Net: NetName=NetC28_1 Pin=R26-1
Change Component Footprint: Designator=C2 Old Footprint=0805-CAP New Footprint=0603-CAP
Change Component Footprint: Designator=C3 Old Footprint=0805-CAP New Footprint=0603-CAP
Change Component Footprint: Designator=C4 Old Footprint=0805-CAP New Footprint=0603-CAP
Change Component Footprint: Designator=C5 Old Footprint=0805-CAP New Footprint=0603-CAP
Change Component Footprint: Designator=C6 Old Footprint=0805-CAP New Footprint=0603-CAP
Change Component Footprint: Designator=C7 Old Footprint=0805-CAP New Footprint=0603-CAP
Change Component Footprint: Designator=C8 Old Footprint=0805-CAP New Footprint=0603-CAP
Change Component Footprint: Designator=C9 Old Footprint=0805-CAP New Footprint=0603-CAP
Change Component Footprint: Designator=C10 Old Footprint=0805-CAP New Footprint=0603-CAP
Change Component Footprint: Designator=C11 Old Footprint=0805-CAP New Footprint=0603-CAP
Change Component Footprint: Designator=C12 Old Footprint=0805-CAP New Footprint=0603-CAP
Change Component Footprint: Designator=C13 Old Footprint=0805-CAP New Footprint=0603-CAP
Change Component Footprint: Designator=C23 Old Footprint=0805-CAP New Footprint=0603-CAP
Change Component Footprint: Designator=C24 Old Footprint=0805-CAP New Footprint=0603-CAP
Change Component Footprint: Designator=C26 Old Footprint=0805-CAP New Footprint=0603-CAP
Change Component Footprint: Designator=C27 Old Footprint=0805-CAP New Footprint=0603-CAP
Change Component Footprint: Designator=C29 Old Footprint=0805-CAP New Footprint=0603-CAP
Change Component Footprint: Designator=C30 Old Footprint=0805-CAP New Footprint=0603-CAP
Change Component Footprint: Designator=C33 Old Footprint=0805-CAP New Footprint=0603-CAP
Change Component Footprint: Designator=C28 Old Footprint=0805-CAP New Footprint=1206-CAP
Change Component Footprint: Designator=R1 Old Footprint=0805-RES New Footprint=0603-RES
Change Component Footprint: Designator=R2 Old Footprint=0805-RES New Footprint=0603-RES
Change Component Footprint: Designator=R3 Old Footprint=0805-RES New Footprint=0603-RES
Change Component Footprint: Designator=R5 Old Footprint=0805-RES New Footprint=0603-RES
Change Component Footprint: Designator=R6 Old Footprint=0805-RES New Footprint=0603-RES
Change Component Footprint: Designator=R7 Old Footprint=0805-RES New Footprint=0603-RES
Change Component Footprint: Designator=R8 Old Footprint=0805-RES New Footprint=0603-RES
Change Component Footprint: Designator=R9 Old Footprint=0805-RES New Footprint=0603-RES
Change Component Footprint: Designator=R10 Old Footprint=0805-RES New Footprint=0603-RES
Change Component Footprint: Designator=R12 Old Footprint=0805-RES New Footprint=0603-RES
Change Component Footprint: Designator=R13 Old Footprint=0805-RES New Footprint=0603-RES
Change Component Footprint: Designator=R14 Old Footprint=0805-RES New Footprint=0603-RES
Change Component Footprint: Designator=R15 Old Footprint=0805-RES New Footprint=0603-RES
Change Component Footprint: Designator=R16 Old Footprint=0805-RES New Footprint=0603-RES
Change Component Footprint: Designator=R19 Old Footprint=0805-RES New Footprint=0603-RES
Change Component Footprint: Designator=R20 Old Footprint=0805-RES New Footprint=0603-RES
Change Component Footprint: Designator=R21 Old Footprint=0805-RES New Footprint=0603-RES
Change Component Footprint: Designator=R22 Old Footprint=0805-RES New Footprint=0603-RES
Change Component Footprint: Designator=R23 Old Footprint=0805-RES New Footprint=0603-RES
Change Component Footprint: Designator=R24 Old Footprint=0805-RES New Footprint=0603-RES
Change Component Footprint: Designator=R25 Old Footprint=0805-RES New Footprint=0603-RES
Change Component Footprint: Designator=R27 Old Footprint=0805-RES New Footprint=0603-RES
Change Component Footprint: Designator=R28 Old Footprint=0805-RES New Footprint=0603-RES
Change Component Footprint: Designator=R29 Old Footprint=0805-RES New Footprint=0603-RES
Change Component Footprint: Designator=R30 Old Footprint=0805-RES New Footprint=0603-RES
Change Component Footprint: Designator=R31 Old Footprint=0805-RES New Footprint=0603-RES
Change Component Footprint: Designator=R32 Old Footprint=0805-RES New Footprint=0603-RES
Change Component Footprint: Designator=R33 Old Footprint=0805-RES New Footprint=0603-RES
Change Component Footprint: Designator=R34 Old Footprint=0805-RES New Footprint=0603-RES
Change Component Footprint: Designator=R36 Old Footprint=0805-RES New Footprint=0603-RES
Change Component Footprint: Designator=R37 Old Footprint=0805-RES New Footprint=0603-RES
Change Component Footprint: Designator=R38 Old Footprint=0805-RES New Footprint=0603-RES
Change Component Footprint: Designator=R39 Old Footprint=0805-RES New Footprint=0603-RES
Change Component Footprint: Designator=R40 Old Footprint=0805-RES New Footprint=0603-RES
Change Component Footprint: Designator=R41 Old Footprint=0805-RES New Footprint=0603-RES
Change Component Footprint: Designator=R42 Old Footprint=0805-RES New Footprint=0603-RES
Change Component Footprint: Designator=R43 Old Footprint=0805-RES New Footprint=0603-RES
Change Component Footprint: Designator=R44 Old Footprint=0805-RES New Footprint=0603-RES
Change Component Footprint: Designator=R45 Old Footprint=0805-RES New Footprint=0603-RES
Change Component Footprint: Designator=R46 Old Footprint=0805-RES New Footprint=0603-RES
Change Component Footprint: Designator=R49 Old Footprint=0805-RES New Footprint=0603-RES
Change Component Footprint: Designator=R50 Old Footprint=0805-RES New Footprint=0603-RES
Change Component Footprint: Designator=R51 Old Footprint=0805-RES New Footprint=0603-RES
Change Component Footprint: Designator=R52 Old Footprint=0805-RES New Footprint=0603-RES
Change Component Footprint: Designator=R53 Old Footprint=0805-RES New Footprint=0603-RES
Change Component Comment : Designator=C33 Old Comment=Cap 10nF 0805 C0G New Comment=Cap 10nF 0603 C0G
Change Component Comment : Designator=C34 Old Comment=Cap 100pF 0603 C0G New Comment=Cap 0603 100pF 100V
Change Component Comment : Designator=C28 Old Comment=Cap 0805 10uF New Comment=Cap 100nF 1206 C0G
Change Component Comment : Designator=C2 Old Comment=Cap 0805 100nF 4 New Comment=Cap 100nF 0603 X7R
Change Component Comment : Designator=C3 Old Comment=Cap 0805 100nF 4 New Comment=Cap 100nF 0603 X7R
Change Component Comment : Designator=C4 Old Comment=Cap 0805 100nF 4 New Comment=Cap 100nF 0603 X7R
Change Component Comment : Designator=C5 Old Comment=Cap 0805 100nF 4 New Comment=Cap 100nF 0603 X7R
Change Component Comment : Designator=C6 Old Comment=Cap 0805 100nF 4 New Comment=Cap 100nF 0603 X7R
Change Component Comment : Designator=C7 Old Comment=Cap 0805 100nF 4 New Comment=Cap 100nF 0603 X7R
Change Component Comment : Designator=C8 Old Comment=Cap 0805 100nF 4 New Comment=Cap 100nF 0603 X7R
Change Component Comment : Designator=C9 Old Comment=Cap 0805 100nF 4 New Comment=Cap 100nF 0603 X7R
Change Component Comment : Designator=C10 Old Comment=Cap 0805 100nF 4 New Comment=Cap 100nF 0603 X7R
Change Component Comment : Designator=C11 Old Comment=Cap 0805 100nF 4 New Comment=Cap 100nF 0603 X7R
Change Component Comment : Designator=C12 Old Comment=Cap 0805 100nF 4 New Comment=Cap 100nF 0603 X7R
Change Component Comment : Designator=C13 Old Comment=Cap 0805 100nF 4 New Comment=Cap 100nF 0603 X7R
Change Component Comment : Designator=C23 Old Comment=Cap 0805 100nF 4 New Comment=Cap 100nF 0603 X7R
Change Component Comment : Designator=C24 Old Comment=Cap 0805 100nF 4 New Comment=Cap 100nF 0603 X7R
Change Component Comment : Designator=C26 Old Comment=Cap 0805 100nF 4 New Comment=Cap 100nF 0603 X7R
Change Component Comment : Designator=C27 Old Comment=Cap 0805 100nF 4 New Comment=Cap 100nF 0603 X7R
Change Component Comment : Designator=C29 Old Comment=Cap 0805 100nF 4 New Comment=Cap 100nF 0603 X7R
Change Component Comment : Designator=C30 Old Comment=Cap 0805 100nF 4 New Comment=Cap 100nF 0603 X7R
Change Component Comment : Designator=C35 Old Comment=Cap pol 220µF 10V New Comment=Cap pol 220µF 16V
Change Component Comment : Designator=R24 Old Comment=Res 1M 1% 0805 New Comment=Res 1M 1% 0603
Change Component Comment : Designator=R25 Old Comment=Res 1M 1% 0805 New Comment=Res 1M 1% 0603
Change Component Comment : Designator=R27 Old Comment=Res 1M 1% 0805 New Comment=Res 1M 1% 0603
Change Component Comment : Designator=R28 Old Comment=Res 1M 1% 0805 New Comment=Res 1M 1% 0603
Change Component Comment : Designator=R30 Old Comment=Res 1M 1% 0805 New Comment=Res 1M 1% 0603
Change Component Comment : Designator=R46 Old Comment=Res 1M 1% 0805 New Comment=Res 1M 1% 0603
Change Component Comment : Designator=R31 Old Comment=Res 2.2k 1% 0805 New Comment=Res 2.2k 1% 0603
Change Component Comment : Designator=R41 Old Comment=Res 3.3k 1% 0805 New Comment=Res 3.3k 1% 0603
Change Component Comment : Designator=R29 Old Comment=Res 6.81k 1% 0805 New Comment=Res 6.81k 1% 0603
Change Component Comment : Designator=R36 Old Comment=Res 6.81k 1% 0805 New Comment=Res 6.81k 1% 0603
Change Component Comment : Designator=R51 Old Comment=Res 6.81k 1% 0805 New Comment=Res 6.81k 1% 0603
Change Component Comment : Designator=R1 Old Comment=Res 10k 1% 0805 New Comment=Res 10k 1% 0603
Change Component Comment : Designator=R2 Old Comment=Res 10k 1% 0805 New Comment=Res 10k 1% 0603
Change Component Comment : Designator=R3 Old Comment=Res 10k 1% 0805 New Comment=Res 10k 1% 0603
Change Component Comment : Designator=R5 Old Comment=Res 10k 1% 0805 New Comment=Res 10k 1% 0603
Change Component Comment : Designator=R6 Old Comment=Res 10k 1% 0805 New Comment=Res 10k 1% 0603
Change Component Comment : Designator=R7 Old Comment=Res 10k 1% 0805 New Comment=Res 10k 1% 0603
Change Component Comment : Designator=R8 Old Comment=Res 10k 1% 0805 New Comment=Res 10k 1% 0603
Change Component Comment : Designator=R9 Old Comment=Res 10k 1% 0805 New Comment=Res 10k 1% 0603
Change Component Comment : Designator=R10 Old Comment=Res 10k 1% 0805 New Comment=Res 10k 1% 0603
Change Component Comment : Designator=R12 Old Comment=Res 10k 1% 0805 New Comment=Res 10k 1% 0603
Change Component Comment : Designator=R14 Old Comment=Res 10k 1% 0805 New Comment=Res 10k 1% 0603
Change Component Comment : Designator=R16 Old Comment=Res 10k 1% 0805 New Comment=Res 10k 1% 0603
Change Component Comment : Designator=R19 Old Comment=Res 10k 1% 0805 New Comment=Res 10k 1% 0603
Change Component Comment : Designator=R20 Old Comment=Res 10k 1% 0805 New Comment=Res 10k 1% 0603
Change Component Comment : Designator=R21 Old Comment=Res 10k 1% 0805 New Comment=Res 10k 1% 0603
Change Component Comment : Designator=R23 Old Comment=Res 10k 1% 0805 New Comment=Res 10k 1% 0603
Change Component Comment : Designator=R32 Old Comment=Res 10k 1% 0805 New Comment=Res 10k 1% 0603
Change Component Comment : Designator=R37 Old Comment=Res 10k 1% 0805 New Comment=Res 10k 1% 0603
Change Component Comment : Designator=R39 Old Comment=Res 10k 1% 0805 New Comment=Res 10k 1% 0603
Change Component Comment : Designator=R42 Old Comment=Res 10k 1% 0805 New Comment=Res 10k 1% 0603
Change Component Comment : Designator=R43 Old Comment=Res 10k 1% 0805 New Comment=Res 10k 1% 0603
Change Component Comment : Designator=R44 Old Comment=Res 10k 1% 0805 New Comment=Res 10k 1% 0603
Change Component Comment : Designator=R45 Old Comment=Res 10k 1% 0805 New Comment=Res 10k 1% 0603
Change Component Comment : Designator=R50 Old Comment=Res 10k 1% 0805 New Comment=Res 10k 1% 0603
Change Component Comment : Designator=R52 Old Comment=Res 10k 1% 0805 New Comment=Res 10k 1% 0603
Change Component Comment : Designator=R38 Old Comment=Res 10k 1% 0805 New Comment=Res 22k 1% 0603
Change Component Comment : Designator=R22 Old Comment=Res 10k 1% 0805 New Comment=Res 100k 1% 0603
Change Component Comment : Designator=R4 Old Comment=Res 10R 0.1% 0805 New Comment=Res 10R 5% 0805
Change Component Comment : Designator=R18 Old Comment=Res 10R 0.1% 0805 New Comment=Res 10R 5% 0805
Change Component Comment : Designator=R53 Old Comment=Res 18k 1% 0805 New Comment=Res 20k 1% 0603
Change Component Comment : Designator=R34 Old Comment=Res 20k 1% 0805 New Comment=Res 20k 1% 0603
Change Component Comment : Designator=R40 Old Comment=Res 20k 1% 0805 New Comment=Res 20k 1% 0603
Change Component Comment : Designator=R33 Old Comment=Res 22k 1% 0805 New Comment=Res 22k 1% 0603
Change Component Comment : Designator=R49 Old Comment=Res 47k 1% 0805 New Comment=Res 47k 1% 0603
Change Component Comment : Designator=R13 Old Comment=Res 100k 1% 0805 New Comment=Res 100k 1% 0603
Change Component Comment : Designator=R15 Old Comment=Res 100k 1% 0805 New Comment=Res 100k 1% 0603
Change Managed Component Library Link : Designator=C2 Old VaultGUID=c8a60b5b-31d0-42a9-bda1-6c263813662f New VaultGUID=c8a60b5b-31d0-42a9-bda1-6c263813662f Old ItemGUID=D1608FB0-96ED-4C14-924A-CD033BF839EF New ItemGUID=3D190F22-1382-4E60-B06D-326BDA83A6D0 Old RevisionGUID=03076427-0791-4D38-9FE5-75E129C20E27 New RevisionGUID=93088924-7B4D-4C45-9B04-10AF7C09A44D
Change Managed Component Library Link : Designator=C3 Old VaultGUID=c8a60b5b-31d0-42a9-bda1-6c263813662f New VaultGUID=c8a60b5b-31d0-42a9-bda1-6c263813662f Old ItemGUID=D1608FB0-96ED-4C14-924A-CD033BF839EF New ItemGUID=3D190F22-1382-4E60-B06D-326BDA83A6D0 Old RevisionGUID=03076427-0791-4D38-9FE5-75E129C20E27 New RevisionGUID=93088924-7B4D-4C45-9B04-10AF7C09A44D
Change Managed Component Library Link : Designator=C4 Old VaultGUID=c8a60b5b-31d0-42a9-bda1-6c263813662f New VaultGUID=c8a60b5b-31d0-42a9-bda1-6c263813662f Old ItemGUID=D1608FB0-96ED-4C14-924A-CD033BF839EF New ItemGUID=3D190F22-1382-4E60-B06D-326BDA83A6D0 Old RevisionGUID=03076427-0791-4D38-9FE5-75E129C20E27 New RevisionGUID=93088924-7B4D-4C45-9B04-10AF7C09A44D
Change Managed Component Library Link : Designator=C5 Old VaultGUID=c8a60b5b-31d0-42a9-bda1-6c263813662f New VaultGUID=c8a60b5b-31d0-42a9-bda1-6c263813662f Old ItemGUID=D1608FB0-96ED-4C14-924A-CD033BF839EF New ItemGUID=3D190F22-1382-4E60-B06D-326BDA83A6D0 Old RevisionGUID=03076427-0791-4D38-9FE5-75E129C20E27 New RevisionGUID=93088924-7B4D-4C45-9B04-10AF7C09A44D
Change Managed Component Library Link : Designator=C6 Old VaultGUID=c8a60b5b-31d0-42a9-bda1-6c263813662f New VaultGUID=c8a60b5b-31d0-42a9-bda1-6c263813662f Old ItemGUID=D1608FB0-96ED-4C14-924A-CD033BF839EF New ItemGUID=3D190F22-1382-4E60-B06D-326BDA83A6D0 Old RevisionGUID=03076427-0791-4D38-9FE5-75E129C20E27 New RevisionGUID=93088924-7B4D-4C45-9B04-10AF7C09A44D
Change Managed Component Library Link : Designator=C7 Old VaultGUID=c8a60b5b-31d0-42a9-bda1-6c263813662f New VaultGUID=c8a60b5b-31d0-42a9-bda1-6c263813662f Old ItemGUID=D1608FB0-96ED-4C14-924A-CD033BF839EF New ItemGUID=3D190F22-1382-4E60-B06D-326BDA83A6D0 Old RevisionGUID=03076427-0791-4D38-9FE5-75E129C20E27 New RevisionGUID=93088924-7B4D-4C45-9B04-10AF7C09A44D
Change Managed Component Library Link : Designator=C8 Old VaultGUID=c8a60b5b-31d0-42a9-bda1-6c263813662f New VaultGUID=c8a60b5b-31d0-42a9-bda1-6c263813662f Old ItemGUID=D1608FB0-96ED-4C14-924A-CD033BF839EF New ItemGUID=3D190F22-1382-4E60-B06D-326BDA83A6D0 Old RevisionGUID=03076427-0791-4D38-9FE5-75E129C20E27 New RevisionGUID=93088924-7B4D-4C45-9B04-10AF7C09A44D
Change Managed Component Library Link : Designator=C9 Old VaultGUID=c8a60b5b-31d0-42a9-bda1-6c263813662f New VaultGUID=c8a60b5b-31d0-42a9-bda1-6c263813662f Old ItemGUID=D1608FB0-96ED-4C14-924A-CD033BF839EF New ItemGUID=3D190F22-1382-4E60-B06D-326BDA83A6D0 Old RevisionGUID=03076427-0791-4D38-9FE5-75E129C20E27 New RevisionGUID=93088924-7B4D-4C45-9B04-10AF7C09A44D
Change Managed Component Library Link : Designator=C10 Old VaultGUID=c8a60b5b-31d0-42a9-bda1-6c263813662f New VaultGUID=c8a60b5b-31d0-42a9-bda1-6c263813662f Old ItemGUID=D1608FB0-96ED-4C14-924A-CD033BF839EF New ItemGUID=3D190F22-1382-4E60-B06D-326BDA83A6D0 Old RevisionGUID=03076427-0791-4D38-9FE5-75E129C20E27 New RevisionGUID=93088924-7B4D-4C45-9B04-10AF7C09A44D
Change Managed Component Library Link : Designator=C11 Old VaultGUID=c8a60b5b-31d0-42a9-bda1-6c263813662f New VaultGUID=c8a60b5b-31d0-42a9-bda1-6c263813662f Old ItemGUID=D1608FB0-96ED-4C14-924A-CD033BF839EF New ItemGUID=3D190F22-1382-4E60-B06D-326BDA83A6D0 Old RevisionGUID=03076427-0791-4D38-9FE5-75E129C20E27 New RevisionGUID=93088924-7B4D-4C45-9B04-10AF7C09A44D
Change Managed Component Library Link : Designator=C12 Old VaultGUID=c8a60b5b-31d0-42a9-bda1-6c263813662f New VaultGUID=c8a60b5b-31d0-42a9-bda1-6c263813662f Old ItemGUID=D1608FB0-96ED-4C14-924A-CD033BF839EF New ItemGUID=3D190F22-1382-4E60-B06D-326BDA83A6D0 Old RevisionGUID=03076427-0791-4D38-9FE5-75E129C20E27 New RevisionGUID=93088924-7B4D-4C45-9B04-10AF7C09A44D
Change Managed Component Library Link : Designator=C13 Old VaultGUID=c8a60b5b-31d0-42a9-bda1-6c263813662f New VaultGUID=c8a60b5b-31d0-42a9-bda1-6c263813662f Old ItemGUID=D1608FB0-96ED-4C14-924A-CD033BF839EF New ItemGUID=3D190F22-1382-4E60-B06D-326BDA83A6D0 Old RevisionGUID=03076427-0791-4D38-9FE5-75E129C20E27 New RevisionGUID=93088924-7B4D-4C45-9B04-10AF7C09A44D
Change Managed Component Library Link : Designator=C23 Old VaultGUID=c8a60b5b-31d0-42a9-bda1-6c263813662f New VaultGUID=c8a60b5b-31d0-42a9-bda1-6c263813662f Old ItemGUID=D1608FB0-96ED-4C14-924A-CD033BF839EF New ItemGUID=3D190F22-1382-4E60-B06D-326BDA83A6D0 Old RevisionGUID=03076427-0791-4D38-9FE5-75E129C20E27 New RevisionGUID=93088924-7B4D-4C45-9B04-10AF7C09A44D
Change Managed Component Library Link : Designator=C24 Old VaultGUID=c8a60b5b-31d0-42a9-bda1-6c263813662f New VaultGUID=c8a60b5b-31d0-42a9-bda1-6c263813662f Old ItemGUID=D1608FB0-96ED-4C14-924A-CD033BF839EF New ItemGUID=3D190F22-1382-4E60-B06D-326BDA83A6D0 Old RevisionGUID=03076427-0791-4D38-9FE5-75E129C20E27 New RevisionGUID=93088924-7B4D-4C45-9B04-10AF7C09A44D
Change Managed Component Library Link : Designator=C26 Old VaultGUID=c8a60b5b-31d0-42a9-bda1-6c263813662f New VaultGUID=c8a60b5b-31d0-42a9-bda1-6c263813662f Old ItemGUID=D1608FB0-96ED-4C14-924A-CD033BF839EF New ItemGUID=3D190F22-1382-4E60-B06D-326BDA83A6D0 Old RevisionGUID=03076427-0791-4D38-9FE5-75E129C20E27 New RevisionGUID=93088924-7B4D-4C45-9B04-10AF7C09A44D
